trace,C1,B,S1,C2,S2,prefetch,r,L1_AAT,L1_HR,L1_MR,L2_AAT,L2_RHR,L2_RMR,PF_issued,PF_hits,PF_misses,L1_misses,L2_rhits,L2_rmisses,WB_L1
gcc,15,7,1,16,5,plus1,0,2.909,0.984,0.016,45.385,0.652,0.348,1765,301,1458,7807,5092,2715,2913
gcc,15,7,1,17,1,plus1,0,2.686,0.984,0.016,31.106,0.768,0.232,1103,417,558,7807,5993,1814,2913
gcc,15,7,1,17,2,plus1,0,2.632,0.984,0.016,27.676,0.812,0.188,955,368,490,7807,6337,1470,2913
gcc,15,7,1,17,3,plus1,0,2.630,0.984,0.016,27.554,0.821,0.179,903,365,450,7807,6412,1395,2913
gcc,15,7,1,17,4,plus1,0,2.621,0.984,0.016,26.964,0.836,0.164,854,354,442,7807,6525,1282,2913
gcc,15,7,1,17,5,plus1,0,2.635,0.984,0.016,27.863,0.835,0.165,856,345,437,7807,6517,1290,2913
gcc,15,7,2,16,2,plus1,0,3.075,0.987,0.013,52.013,0.558,0.442,1677,395,1234,6487,3621,2866,2474
gcc,15,7,2,16,3,plus1,0,3.081,0.987,0.013,52.503,0.561,0.439,1693,345,1317,6487,3642,2845,2474
gcc,15,7,2,16,4,plus1,0,3.040,0.987,0.013,49.322,0.603,0.397,1603,324,1263,6487,3911,2576,2474
gcc,15,7,2,16,5,plus1,0,3.048,0.987,0.013,49.959,0.605,0.395,1704,298,1397,6487,3922,2565,2474
gcc,15,7,2,17,2,plus1,0,2.804,0.987,0.013,31.177,0.775,0.225,945,366,489,6487,5029,1458,2474
gcc,15,7,2,17,3,plus1,0,2.797,0.987,0.013,30.586,0.790,0.210,888,360,452,6487,5123,1364,2474
gcc,15,7,2,17,4,plus1,0,2.798,0.987,0.013,30.690,0.797,0.203,853,354,430,6487,5170,1317,2474
gcc,15,7,2,17,5,plus1,0,2.811,0.987,0.013,31.653,0.795,0.205,864,344,435,6487,5159,1328,2474
gcc,15,7,3,16,3,plus1,0,3.214,0.989,0.011,55.372,0.532,0.468,1609,347,1233,5548,2949,2599,2228
gcc,15,7,3,16,4,plus1,0,3.205,0.989,0.011,54.563,0.548,0.452,1616,324,1276,5548,3042,2506,2228
gcc,15,7,3,16,5,plus1,0,3.214,0.989,0.011,55.380,0.548,0.452,1658,295,1355,5548,3041,2507,2228
gcc,15,7,3,17,3,plus1,0,2.975,0.989,0.011,33.777,0.756,0.244,871,360,440,5548,4197,1351,2228
gcc,15,7,3,17,4,plus1,0,2.976,0.989,0.011,33.850,0.764,0.236,846,352,436,5548,4239,1309,2228
gcc,15,7,3,17,5,plus1,0,2.989,0.989,0.011,35.048,0.760,0.240,883,348,445,5548,4216,1332,2228
gcc,15,7,4,16,4,plus1,0,3.395,0.989,0.011,56.570,0.527,0.473,1568,322,1230,5256,2772,2484,2171
gcc,15,7,4,16,5,plus1,0,3.400,0.989,0.011,57.096,0.530,0.470,1619,304,1304,5256,2787,2469,2171
gcc,15,7,4,17,4,plus1,0,3.165,0.989,0.011,34.725,0.755,0.245,846,351,439,5256,3968,1288,2171
gcc,15,7,4,17,5,plus1,0,3.177,0.989,0.011,35.890,0.751,0.249,869,344,430,5256,3948,1308,2171
leela,14,5,0,16,0,plus1,0,2.175,0.991,0.009,19.964,0.834,0.166,358,233,0,4387,3658,729,391
leela,14,5,0,16,1,plus1,0,2.182,0.991,0.009,20.764,0.834,0.166,358,233,0,4387,3658,729,391
leela,14,5,0,16,2,plus1,0,2.189,0.991,0.009,21.564,0.834,0.166,358,233,0,4387,3658,729,391
leela,14,5,0,16,3,plus1,0,2.196,0.991,0.009,22.364,0.834,0.166,358,233,0,4387,3658,729,391
leela,14,5,0,16,4,plus1,0,2.203,0.991,0.009,23.164,0.834,0.166,358,233,0,4387,3658,729,391
leela,14,5,0,16,5,plus1,0,2.210,0.991,0.009,23.964,0.834,0.166,358,233,0,4387,3658,729,391
leela,14,5,0,17,0,plus1,0,2.175,0.991,0.009,19.964,0.834,0.166,358,233,0,4387,3658,729,391
leela,14,5,0,17,1,plus1,0,2.182,0.991,0.009,20.764,0.834,0.166,358,233,0,4387,3658,729,391
leela,14,5,0,17,2,plus1,0,2.189,0.991,0.009,21.564,0.834,0.166,358,233,0,4387,3658,729,391
leela,14,5,0,17,3,plus1,0,2.196,0.991,0.009,22.364,0.834,0.166,358,233,0,4387,3658,729,391
leela,14,5,0,17,4,plus1,0,2.203,0.991,0.009,23.164,0.834,0.166,358,233,0,4387,3658,729,391
leela,14,5,0,17,5,plus1,0,2.210,0.991,0.009,23.964,0.834,0.166,358,233,0,4387,3658,729,391
leela,14,5,1,16,1,plus1,0,2.367,0.993,0.007,23.767,0.792,0.208,358,233,0,3507,2778,729,364
leela,14,5,1,16,2,plus1,0,2.372,0.993,0.007,24.567,0.792,0.208,358,233,0,3507,2778,729,364
leela,14,5,1,16,3,plus1,0,2.378,0.993,0.007,25.367,0.792,0.208,358,233,0,3507,2778,729,364
leela,14,5,1,16,4,plus1,0,2.384,0.993,0.007,26.167,0.792,0.208,358,233,0,3507,2778,729,364
leela,14,5,1,16,5,plus1,0,2.389,0.993,0.007,26.967,0.792,0.208,358,233,0,3507,2778,729,364
leela,14,5,1,17,1,plus1,0,2.367,0.993,0.007,23.767,0.792,0.208,358,233,0,3507,2778,729,364
leela,14,5,1,17,2,plus1,0,2.372,0.993,0.007,24.567,0.792,0.208,358,233,0,3507,2778,729,364
leela,14,5,1,17,3,plus1,0,2.378,0.993,0.007,25.367,0.792,0.208,358,233,0,3507,2778,729,364
leela,14,5,1,17,4,plus1,0,2.384,0.993,0.007,26.167,0.792,0.208,358,233,0,3507,2778,729,364
leela,14,5,1,17,5,plus1,0,2.389,0.993,0.007,26.967,0.792,0.208,358,233,0,3507,2778,729,364
leela,14,5,2,16,2,plus1,0,2.547,0.996,0.004,33.339,0.670,0.330,358,233,0,2211,1482,729,63
leela,14,5,2,16,3,plus1,0,2.551,0.996,0.004,34.139,0.670,0.330,358,233,0,2211,1482,729,63
leela,14,5,2,16,4,plus1,0,2.555,0.996,0.004,34.939,0.670,0.330,358,233,0,2211,1482,729,63
leela,14,5,2,16,5,plus1,0,2.558,0.996,0.004,35.739,0.670,0.330,358,233,0,2211,1482,729,63
leela,14,5,2,17,2,plus1,0,2.547,0.996,0.004,33.339,0.670,0.330,358,233,0,2211,1482,729,63
leela,14,5,2,17,3,plus1,0,2.551,0.996,0.004,34.139,0.670,0.330,358,233,0,2211,1482,729,63
leela,14,5,2,17,4,plus1,0,2.555,0.996,0.004,34.939,0.670,0.330,358,233,0,2211,1482,729,63
leela,14,5,2,17,5,plus1,0,2.558,0.996,0.004,35.739,0.670,0.330,358,233,0,2211,1482,729,63
leela,14,5,3,16,3,plus1,0,2.747,0.996,0.004,36.566,0.637,0.363,358,233,0,2006,1277,729,58
leela,14,5,3,16,4,plus1,0,2.750,0.996,0.004,37.366,0.637,0.363,358,233,0,2006,1277,729,58
leela,14,5,3,16,5,plus1,0,2.753,0.996,0.004,38.166,0.637,0.363,358,233,0,2006,1277,729,58
leela,14,5,3,17,3,plus1,0,2.747,0.996,0.004,36.566,0.637,0.363,358,233,0,2006,1277,729,58
leela,14,5,3,17,4,plus1,0,2.750,0.996,0.004,37.366,0.637,0.363,358,233,0,2006,1277,729,58
leela,14,5,3,17,5,plus1,0,2.753,0.996,0.004,38.166,0.637,0.363,358,233,0,2006,1277,729,58
leela,14,5,4,16,4,plus1,0,2.948,0.996,0.004,38.609,0.619,0.381,358,233,0,1915,1186,729,60
leela,14,5,4,16,5,plus1,0,2.951,0.996,0.004,39.409,0.619,0.381,358,233,0,1915,1186,729,60
leela,14,5,4,17,4,plus1,0,2.948,0.996,0.004,38.609,0.619,0.381,358,233,0,1915,1186,729,60
leela,14,5,4,17,5,plus1,0,2.951,0.996,0.004,39.409,0.619,0.381,358,233,0,1915,1186,729,60
leela,14,6,0,16,0,plus1,0,2.138,0.991,0.009,14.704,0.916,0.084,226,168,0,4690,4297,393,381
leela,14,6,0,16,1,plus1,0,2.145,0.991,0.009,15.504,0.916,0.084,226,168,0,4690,4297,393,381
leela,14,6,0,16,2,plus1,0,2.153,0.991,0.009,16.304,0.916,0.084,226,168,0,4690,4297,393,381
leela,14,6,0,16,3,plus1,0,2.160,0.991,0.009,17.104,0.916,0.084,226,168,0,4690,4297,393,381
leela,14,6,0,16,4,plus1,0,2.168,0.991,0.009,17.904,0.916,0.084,226,168,0,4690,4297,393,381
leela,14,6,0,16,5,plus1,0,2.175,0.991,0.009,18.704,0.916,0.084,226,168,0,4690,4297,393,381
leela,14,6,0,17,0,plus1,0,2.138,0.991,0.009,14.704,0.916,0.084,226,168,0,4690,4297,393,381
leela,14,6,0,17,1,plus1,0,2.145,0.991,0.009,15.504,0.916,0.084,226,168,0,4690,4297,393,381
leela,14,6,0,17,2,plus1,0,2.153,0.991,0.009,16.304,0.916,0.084,226,168,0,4690,4297,393,381
leela,14,6,0,17,3,plus1,0,2.160,0.991,0.009,17.104,0.916,0.084,226,168,0,4690,4297,393,381
leela,14,6,0,17,4,plus1,0,2.168,0.991,0.009,17.904,0.916,0.084,226,168,0,4690,4297,393,381
leela,14,6,0,17,5,plus1,0,2.175,0.991,0.009,18.704,0.916,0.084,226,168,0,4690,4297,393,381
leela,14,6,1,16,1,plus1,0,2.329,0.992,0.008,17.175,0.895,0.105,226,168,0,3754,3361,393,386
leela,14,6,1,16,2,plus1,0,2.335,0.992,0.008,17.975,0.895,0.105,226,168,0,3754,3361,393,386
leela,14,6,1,16,3,plus1,0,2.341,0.992,0.008,18.775,0.895,0.105,226,168,0,3754,3361,393,386
leela,14,6,1,16,4,plus1,0,2.347,0.992,0.008,19.575,0.895,0.105,226,168,0,3754,3361,393,386
leela,14,6,1,16,5,plus1,0,2.353,0.992,0.008,20.375,0.895,0.105,226,168,0,3754,3361,393,386
leela,14,6,1,17,1,plus1,0,2.329,0.992,0.008,17.175,0.895,0.105,226,168,0,3754,3361,393,386
leela,14,6,1,17,2,plus1,0,2.335,0.992,0.008,17.975,0.895,0.105,226,168,0,3754,3361,393,386
leela,14,6,1,17,3,plus1,0,2.341,0.992,0.008,18.775,0.895,0.105,226,168,0,3754,3361,393,386
leela,14,6,1,17,4,plus1,0,2.347,0.992,0.008,19.575,0.895,0.105,226,168,0,3754,3361,393,386
leela,14,6,1,17,5,plus1,0,2.353,0.992,0.008,20.375,0.895,0.105,226,168,0,3754,3361,393,386
leela,14,6,2,16,2,plus1,0,2.508,0.995,0.005,22.838,0.835,0.165,226,168,0,2375,1982,393,42
leela,14,6,2,16,3,plus1,0,2.512,0.995,0.005,23.638,0.835,0.165,226,168,0,2375,1982,393,42
leela,14,6,2,16,4,plus1,0,2.516,0.995,0.005,24.438,0.835,0.165,226,168,0,2375,1982,393,42
leela,14,6,2,16,5,plus1,0,2.520,0.995,0.005,25.238,0.835,0.165,226,168,0,2375,1982,393,42
leela,14,6,2,17,2,plus1,0,2.508,0.995,0.005,22.838,0.835,0.165,226,168,0,2375,1982,393,42
leela,14,6,2,17,3,plus1,0,2.512,0.995,0.005,23.638,0.835,0.165,226,168,0,2375,1982,393,42
leela,14,6,2,17,4,plus1,0,2.516,0.995,0.005,24.438,0.835,0.165,226,168,0,2375,1982,393,42
leela,14,6,2,17,5,plus1,0,2.520,0.995,0.005,25.238,0.835,0.165,226,168,0,2375,1982,393,42
leela,14,6,3,16,3,plus1,0,2.707,0.996,0.004,25.105,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,16,4,plus1,0,2.711,0.996,0.004,25.905,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,16,5,plus1,0,2.714,0.996,0.004,26.705,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,17,3,plus1,0,2.707,0.996,0.004,25.105,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,17,4,plus1,0,2.711,0.996,0.004,25.905,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,17,5,plus1,0,2.714,0.996,0.004,26.705,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,4,16,4,plus1,0,2.908,0.996,0.004,26.865,0.804,0.196,226,168,0,2007,1614,393,36
leela,14,6,4,16,5,plus1,0,2.911,0.996,0.004,27.665,0.804,0.196,226,168,0,2007,1614,393,36
leela,14,6,4,17,4,plus1,0,2.908,0.996,0.004,26.865,0.804,0.196,226,168,0,2007,1614,393,36
leela,14,6,4,17,5,plus1,0,2.911,0.996,0.004,27.665,0.804,0.196,226,168,0,2007,1614,393,36
leela,14,7,0,16,0,plus1,0,2.155,0.986,0.014,10.855,0.970,0.030,123,109,0,7162,6949,213,646
leela,14,7,0,16,1,plus1,0,2.167,0.986,0.014,11.655,0.970,0.030,123,109,0,7162,6949,213,646
leela,14,7,0,16,2,plus1,0,2.178,0.986,0.014,12.455,0.970,0.030,123,109,0,7162,6949,213,646
leela,14,7,0,16,3,plus1,0,2.190,0.986,0.014,13.255,0.970,0.030,123,109,0,7162,6949,213,646
leela,14,7,0,16,4,plus1,0,2.201,0.986,0.014,14.055,0.970,0.030,123,109,0,7162,6949,213,646
leela,14,7,0,16,5,plus1,0,2.213,0.986,0.014,14.855,0.970,0.030,123,109,0,7162,6949,213,646
leela,14,7,0,17,0,plus1,0,2.155,0.986,0.014,10.855,0.970,0.030,123,109,0,7162,6949,213,646
leela,14,7,0,17,1,plus1,0,2.167,0.986,0.014,11.655,0.970,0.030,123,109,0,7162,6949,213,646
leela,14,7,0,17,2,plus1,0,2.178,0.986,0.014,12.455,0.970,0.030,123,109,0,7162,6949,213,646
leela,14,7,0,17,3,plus1,0,2.190,0.986,0.014,13.255,0.970,0.030,123,109,0,7162,6949,213,646
leela,14,7,0,17,4,plus1,0,2.201,0.986,0.014,14.055,0.970,0.030,123,109,0,7162,6949,213,646
leela,14,7,0,17,5,plus1,0,2.213,0.986,0.014,14.855,0.970,0.030,123,109,0,7162,6949,213,646
leela,14,7,1,16,1,plus1,0,2.323,0.991,0.009,13.196,0.954,0.046,123,109,0,4652,4439,213,415
leela,14,7,1,16,2,plus1,0,2.330,0.991,0.009,13.996,0.954,0.046,123,109,0,4652,4439,213,415
leela,14,7,1,16,3,plus1,0,2.338,0.991,0.009,14.796,0.954,0.046,123,109,0,4652,4439,213,415
leela,14,7,1,16,4,plus1,0,2.345,0.991,0.009,15.596,0.954,0.046,123,109,0,4652,4439,213,415
leela,14,7,1,16,5,plus1,0,2.353,0.991,0.009,16.396,0.954,0.046,123,109,0,4652,4439,213,415
leela,14,7,1,17,1,plus1,0,2.323,0.991,0.009,13.196,0.954,0.046,123,109,0,4652,4439,213,415
leela,14,7,1,17,2,plus1,0,2.330,0.991,0.009,13.996,0.954,0.046,123,109,0,4652,4439,213,415
leela,14,7,1,17,3,plus1,0,2.338,0.991,0.009,14.796,0.954,0.046,123,109,0,4652,4439,213,415
leela,14,7,1,17,4,plus1,0,2.345,0.991,0.009,15.596,0.954,0.046,123,109,0,4652,4439,213,415
leela,14,7,1,17,5,plus1,0,2.353,0.991,0.009,16.396,0.954,0.046,123,109,0,4652,4439,213,415
leela,14,7,2,16,2,plus1,0,2.503,0.994,0.006,15.972,0.934,0.066,123,109,0,3209,2996,213,35
leela,14,7,2,16,3,plus1,0,2.508,0.994,0.006,16.772,0.934,0.066,123,109,0,3209,2996,213,35
leela,14,7,2,16,4,plus1,0,2.513,0.994,0.006,17.572,0.934,0.066,123,109,0,3209,2996,213,35
leela,14,7,2,16,5,plus1,0,2.518,0.994,0.006,18.372,0.934,0.066,123,109,0,3209,2996,213,35
leela,14,7,2,17,2,plus1,0,2.503,0.994,0.006,15.972,0.934,0.066,123,109,0,3209,2996,213,35
leela,14,7,2,17,3,plus1,0,2.508,0.994,0.006,16.772,0.934,0.066,123,109,0,3209,2996,213,35
leela,14,7,2,17,4,plus1,0,2.513,0.994,0.006,17.572,0.934,0.066,123,109,0,3209,2996,213,35
leela,14,7,2,17,5,plus1,0,2.518,0.994,0.006,18.372,0.934,0.066,123,109,0,3209,2996,213,35
leela,14,7,3,16,3,plus1,0,2.702,0.994,0.006,17.374,0.927,0.073,123,109,0,2932,2719,213,18
leela,14,7,3,16,4,plus1,0,2.707,0.994,0.006,18.174,0.927,0.073,123,109,0,2932,2719,213,18
leela,14,7,3,16,5,plus1,0,2.711,0.994,0.006,18.974,0.927,0.073,123,109,0,2932,2719,213,18
leela,14,7,3,17,3,plus1,0,2.702,0.994,0.006,17.374,0.927,0.073,123,109,0,2932,2719,213,18
leela,14,7,3,17,4,plus1,0,2.707,0.994,0.006,18.174,0.927,0.073,123,109,0,2932,2719,213,18
leela,14,7,3,17,5,plus1,0,2.711,0.994,0.006,18.974,0.927,0.073,123,109,0,2932,2719,213,18
leela,14,7,4,16,4,plus1,0,2.905,0.994,0.006,18.377,0.925,0.075,123,109,0,2849,2636,213,18
leela,14,7,4,16,5,plus1,0,2.909,0.994,0.006,19.177,0.925,0.075,123,109,0,2849,2636,213,18
leela,14,7,4,17,4,plus1,0,2.905,0.994,0.006,18.377,0.925,0.075,123,109,0,2849,2636,213,18
leela,14,7,4,17,5,plus1,0,2.909,0.994,0.006,19.177,0.925,0.075,123,109,0,2849,2636,213,18
leela,15,5,0,16,0,plus1,0,2.133,0.997,0.003,38.045,0.583,0.417,358,233,0,1747,1018,729,179
leela,15,5,0,16,1,plus1,0,2.136,0.997,0.003,38.845,0.583,0.417,358,233,0,1747,1018,729,179
leela,15,5,0,16,2,plus1,0,2.139,0.997,0.003,39.645,0.583,0.417,358,233,0,1747,1018,729,179
leela,15,5,0,16,3,plus1,0,2.141,0.997,0.003,40.445,0.583,0.417,358,233,0,1747,1018,729,179
leela,15,5,0,16,4,plus1,0,2.144,0.997,0.003,41.245,0.583,0.417,358,233,0,1747,1018,729,179
leela,15,5,0,16,5,plus1,0,2.147,0.997,0.003,42.045,0.583,0.417,358,233,0,1747,1018,729,179
leela,15,5,0,17,0,plus1,0,2.133,0.997,0.003,38.045,0.583,0.417,358,233,0,1747,1018,729,179
leela,15,5,0,17,1,plus1,0,2.136,0.997,0.003,38.845,0.583,0.417,358,233,0,1747,1018,729,179
leela,15,5,0,17,2,plus1,0,2.139,0.997,0.003,39.645,0.583,0.417,358,233,0,1747,1018,729,179
leela,15,5,0,17,3,plus1,0,2.141,0.997,0.003,40.445,0.583,0.417,358,233,0,1747,1018,729,179
leela,15,5,0,17,4,plus1,0,2.144,0.997,0.003,41.245,0.583,0.417,358,233,0,1747,1018,729,179
leela,15,5,0,17,5,plus1,0,2.147,0.997,0.003,42.045,0.583,0.417,358,233,0,1747,1018,729,179
leela,15,5,1,16,1,plus1,0,2.327,0.998,0.002,51.232,0.411,0.589,358,233,0,1237,508,729,32
leela,15,5,1,16,2,plus1,0,2.329,0.998,0.002,52.032,0.411,0.589,358,233,0,1237,508,729,32
leela,15,5,1,16,3,plus1,0,2.331,0.998,0.002,52.832,0.411,0.589,358,233,0,1237,508,729,32
leela,15,5,1,16,4,plus1,0,2.333,0.998,0.002,53.632,0.411,0.589,358,233,0,1237,508,729,32
leela,15,5,1,16,5,plus1,0,2.335,0.998,0.002,54.432,0.411,0.589,358,233,0,1237,508,729,32
leela,15,5,1,17,1,plus1,0,2.327,0.998,0.002,51.232,0.411,0.589,358,233,0,1237,508,729,32
leela,15,5,1,17,2,plus1,0,2.329,0.998,0.002,52.032,0.411,0.589,358,233,0,1237,508,729,32
leela,15,5,1,17,3,plus1,0,2.331,0.998,0.002,52.832,0.411,0.589,358,233,0,1237,508,729,32
leela,15,5,1,17,4,plus1,0,2.333,0.998,0.002,53.632,0.411,0.589,358,233,0,1237,508,729,32
leela,15,5,1,17,5,plus1,0,2.335,0.998,0.002,54.432,0.411,0.589,358,233,0,1237,508,729,32
leela,15,5,2,16,2,plus1,0,2.526,0.998,0.002,57.931,0.329,0.671,358,233,0,1086,357,729,15
leela,15,5,2,16,3,plus1,0,2.528,0.998,0.002,58.731,0.329,0.671,358,233,0,1086,357,729,15
leela,15,5,2,16,4,plus1,0,2.529,0.998,0.002,59.531,0.329,0.671,358,233,0,1086,357,729,15
leela,15,5,2,16,5,plus1,0,2.531,0.998,0.002,60.331,0.329,0.671,358,233,0,1086,357,729,15
leela,15,5,2,17,2,plus1,0,2.526,0.998,0.002,57.931,0.329,0.671,358,233,0,1086,357,729,15
leela,15,5,2,17,3,plus1,0,2.528,0.998,0.002,58.731,0.329,0.671,358,233,0,1086,357,729,15
leela,15,5,2,17,4,plus1,0,2.529,0.998,0.002,59.531,0.329,0.671,358,233,0,1086,357,729,15
leela,15,5,2,17,5,plus1,0,2.531,0.998,0.002,60.331,0.329,0.671,358,233,0,1086,357,729,15
leela,15,5,3,16,3,plus1,0,2.726,0.998,0.002,62.266,0.280,0.720,358,233,0,1012,283,729,11
leela,15,5,3,16,4,plus1,0,2.728,0.998,0.002,63.066,0.280,0.720,358,233,0,1012,283,729,11
leela,15,5,3,16,5,plus1,0,2.729,0.998,0.002,63.866,0.280,0.720,358,233,0,1012,283,729,11
leela,15,5,3,17,3,plus1,0,2.726,0.998,0.002,62.266,0.280,0.720,358,233,0,1012,283,729,11
leela,15,5,3,17,4,plus1,0,2.728,0.998,0.002,63.066,0.280,0.720,358,233,0,1012,283,729,11
leela,15,5,3,17,5,plus1,0,2.729,0.998,0.002,63.866,0.280,0.720,358,233,0,1012,283,729,11
leela,15,5,4,16,4,plus1,0,2.927,0.998,0.002,64.596,0.258,0.742,358,233,0,983,254,729,11
leela,15,5,4,16,5,plus1,0,2.929,0.998,0.002,65.396,0.258,0.742,358,233,0,983,254,729,11
leela,15,5,4,17,4,plus1,0,2.927,0.998,0.002,64.596,0.258,0.742,358,233,0,983,254,729,11
leela,15,5,4,17,5,plus1,0,2.929,0.998,0.002,65.396,0.258,0.742,358,233,0,983,254,729,11
leela,15,6,0,16,0,plus1,0,2.092,0.996,0.004,25.409,0.782,0.218,226,168,0,1806,1413,393,169
leela,15,6,0,16,1,plus1,0,2.095,0.996,0.004,26.209,0.782,0.218,226,168,0,1806,1413,393,169
leela,15,6,0,16,2,plus1,0,2.098,0.996,0.004,27.009,0.782,0.218,226,168,0,1806,1413,393,169
leela,15,6,0,16,3,plus1,0,2.100,0.996,0.004,27.809,0.782,0.218,226,168,0,1806,1413,393,169
leela,15,6,0,16,4,plus1,0,2.103,0.996,0.004,28.609,0.782,0.218,226,168,0,1806,1413,393,169
leela,15,6,0,16,5,plus1,0,2.106,0.996,0.004,29.409,0.782,0.218,226,168,0,1806,1413,393,169
leela,15,6,0,17,0,plus1,0,2.092,0.996,0.004,25.409,0.782,0.218,226,168,0,1806,1413,393,169
leela,15,6,0,17,1,plus1,0,2.095,0.996,0.004,26.209,0.782,0.218,226,168,0,1806,1413,393,169
leela,15,6,0,17,2,plus1,0,2.098,0.996,0.004,27.009,0.782,0.218,226,168,0,1806,1413,393,169
leela,15,6,0,17,3,plus1,0,2.100,0.996,0.004,27.809,0.782,0.218,226,168,0,1806,1413,393,169
leela,15,6,0,17,4,plus1,0,2.103,0.996,0.004,28.609,0.782,0.218,226,168,0,1806,1413,393,169
leela,15,6,0,17,5,plus1,0,2.106,0.996,0.004,29.409,0.782,0.218,226,168,0,1806,1413,393,169
leela,15,6,1,16,1,plus1,0,2.279,0.998,0.002,43.656,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,16,2,plus1,0,2.280,0.998,0.002,44.456,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,16,3,plus1,0,2.282,0.998,0.002,45.256,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,16,4,plus1,0,2.283,0.998,0.002,46.056,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,16,5,plus1,0,2.285,0.998,0.002,46.856,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,17,1,plus1,0,2.279,0.998,0.002,43.656,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,17,2,plus1,0,2.280,0.998,0.002,44.456,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,17,3,plus1,0,2.282,0.998,0.002,45.256,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,17,4,plus1,0,2.283,0.998,0.002,46.056,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,17,5,plus1,0,2.285,0.998,0.002,46.856,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,2,16,2,plus1,0,2.478,0.998,0.002,49.702,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,16,3,plus1,0,2.479,0.998,0.002,50.502,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,16,4,plus1,0,2.480,0.998,0.002,51.302,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,16,5,plus1,0,2.482,0.998,0.002,52.102,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,17,2,plus1,0,2.478,0.998,0.002,49.702,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,17,3,plus1,0,2.479,0.998,0.002,50.502,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,17,4,plus1,0,2.480,0.998,0.002,51.302,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,17,5,plus1,0,2.482,0.998,0.002,52.102,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,3,16,3,plus1,0,2.677,0.999,0.001,57.749,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,16,4,plus1,0,2.678,0.999,0.001,58.549,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,16,5,plus1,0,2.679,0.999,0.001,59.349,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,17,3,plus1,0,2.677,0.999,0.001,57.749,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,17,4,plus1,0,2.678,0.999,0.001,58.549,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,17,5,plus1,0,2.679,0.999,0.001,59.349,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,4,16,4,plus1,0,2.877,0.999,0.001,61.910,0.366,0.634,226,168,0,620,227,393,17
leela,15,6,4,16,5,plus1,0,2.878,0.999,0.001,62.710,0.366,0.634,226,168,0,620,227,393,17
leela,15,6,4,17,4,plus1,0,2.877,0.999,0.001,61.910,0.366,0.634,226,168,0,620,227,393,17
leela,15,6,4,17,5,plus1,0,2.878,0.999,0.001,62.710,0.366,0.634,226,168,0,620,227,393,17
leela,15,7,0,16,0,plus1,0,2.075,0.996,0.004,17.591,0.900,0.100,123,109,0,2132,1919,213,283
leela,15,7,0,16,1,plus1,0,2.078,0.996,0.004,18.391,0.900,0.100,123,109,0,2132,1919,213,283
leela,15,7,0,16,2,plus1,0,2.082,0.996,0.004,19.191,0.900,0.100,123,109,0,2132,1919,213,283
leela,15,7,0,16,3,plus1,0,2.085,0.996,0.004,19.991,0.900,0.100,123,109,0,2132,1919,213,283
leela,15,7,0,16,4,plus1,0,2.089,0.996,0.004,20.791,0.900,0.100,123,109,0,2132,1919,213,283
leela,15,7,0,16,5,plus1,0,2.092,0.996,0.004,21.591,0.900,0.100,123,109,0,2132,1919,213,283
leela,15,7,0,17,0,plus1,0,2.075,0.996,0.004,17.591,0.900,0.100,123,109,0,2132,1919,213,283
leela,15,7,0,17,1,plus1,0,2.078,0.996,0.004,18.391,0.900,0.100,123,109,0,2132,1919,213,283
leela,15,7,0,17,2,plus1,0,2.082,0.996,0.004,19.191,0.900,0.100,123,109,0,2132,1919,213,283
leela,15,7,0,17,3,plus1,0,2.085,0.996,0.004,19.991,0.900,0.100,123,109,0,2132,1919,213,283
leela,15,7,0,17,4,plus1,0,2.089,0.996,0.004,20.791,0.900,0.100,123,109,0,2132,1919,213,283
