trace,C1,B,S1,C2,S2,prefetch,r,L1_AAT,L1_HR,L1_MR,L2_AAT,L2_RHR,L2_RMR,PF_issued,PF_hits,PF_misses,L1_misses,L2_rhits,L2_rmisses,WB_L1
leela,14,6,2,17,3,hybrid,32,2.512,0.995,0.005,23.638,0.835,0.165,226,168,0,2375,1982,393,42
leela,14,6,2,17,3,hybrid,64,2.512,0.995,0.005,23.638,0.835,0.165,226,168,0,2375,1982,393,42
leela,14,6,2,17,3,hybrid,128,2.512,0.995,0.005,23.638,0.835,0.165,226,168,0,2375,1982,393,42
leela,14,6,2,17,3,hybrid,256,2.512,0.995,0.005,23.638,0.835,0.165,226,168,0,2375,1982,393,42
leela,14,6,2,17,3,hybrid,512,2.512,0.995,0.005,23.638,0.835,0.165,226,168,0,2375,1982,393,42
leela,14,6,2,17,4,hybrid,4,2.516,0.995,0.005,24.438,0.835,0.165,226,168,0,2375,1982,393,42
leela,14,6,2,17,4,hybrid,16,2.516,0.995,0.005,24.438,0.835,0.165,226,168,0,2375,1982,393,42
leela,14,6,2,17,4,hybrid,32,2.516,0.995,0.005,24.438,0.835,0.165,226,168,0,2375,1982,393,42
leela,14,6,2,17,4,hybrid,64,2.516,0.995,0.005,24.438,0.835,0.165,226,168,0,2375,1982,393,42
leela,14,6,2,17,4,hybrid,128,2.516,0.995,0.005,24.438,0.835,0.165,226,168,0,2375,1982,393,42
leela,14,6,2,17,4,hybrid,256,2.516,0.995,0.005,24.438,0.835,0.165,226,168,0,2375,1982,393,42
leela,14,6,2,17,4,hybrid,512,2.516,0.995,0.005,24.438,0.835,0.165,226,168,0,2375,1982,393,42
leela,14,6,3,16,3,hybrid,4,2.707,0.996,0.004,25.105,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,16,3,hybrid,16,2.707,0.996,0.004,25.105,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,16,3,hybrid,32,2.707,0.996,0.004,25.105,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,16,3,hybrid,64,2.707,0.996,0.004,25.105,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,16,3,hybrid,128,2.707,0.996,0.004,25.105,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,16,3,hybrid,256,2.707,0.996,0.004,25.105,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,16,3,hybrid,512,2.707,0.996,0.004,25.105,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,16,4,hybrid,4,2.711,0.996,0.004,25.905,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,16,4,hybrid,16,2.711,0.996,0.004,25.905,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,16,4,hybrid,32,2.711,0.996,0.004,25.905,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,16,4,hybrid,64,2.711,0.996,0.004,25.905,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,16,4,hybrid,128,2.711,0.996,0.004,25.905,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,16,4,hybrid,256,2.711,0.996,0.004,25.905,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,16,4,hybrid,512,2.711,0.996,0.004,25.905,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,17,3,hybrid,4,2.707,0.996,0.004,25.105,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,17,3,hybrid,16,2.707,0.996,0.004,25.105,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,17,3,hybrid,32,2.707,0.996,0.004,25.105,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,17,3,hybrid,64,2.707,0.996,0.004,25.105,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,17,3,hybrid,128,2.707,0.996,0.004,25.105,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,17,3,hybrid,256,2.707,0.996,0.004,25.105,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,17,3,hybrid,512,2.707,0.996,0.004,25.105,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,17,4,hybrid,4,2.711,0.996,0.004,25.905,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,17,4,hybrid,16,2.711,0.996,0.004,25.905,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,17,4,hybrid,32,2.711,0.996,0.004,25.905,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,17,4,hybrid,64,2.711,0.996,0.004,25.905,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,17,4,hybrid,128,2.711,0.996,0.004,25.905,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,17,4,hybrid,256,2.711,0.996,0.004,25.905,0.816,0.184,226,168,0,2138,1745,393,35
leela,14,6,3,17,4,hybrid,512,2.711,0.996,0.004,25.905,0.816,0.184,226,168,0,2138,1745,393,35
leela,15,6,1,16,3,hybrid,4,2.282,0.998,0.002,45.256,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,16,3,hybrid,16,2.282,0.998,0.002,45.256,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,16,3,hybrid,32,2.282,0.998,0.002,45.256,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,16,3,hybrid,64,2.282,0.998,0.002,45.256,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,16,3,hybrid,128,2.282,0.998,0.002,45.256,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,16,3,hybrid,256,2.282,0.998,0.002,45.256,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,16,3,hybrid,512,2.282,0.998,0.002,45.256,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,16,4,hybrid,4,2.283,0.998,0.002,46.056,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,16,4,hybrid,16,2.283,0.998,0.002,46.056,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,16,4,hybrid,32,2.283,0.998,0.002,46.056,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,16,4,hybrid,64,2.283,0.998,0.002,46.056,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,16,4,hybrid,128,2.283,0.998,0.002,46.056,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,16,4,hybrid,256,2.283,0.998,0.002,46.056,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,16,4,hybrid,512,2.283,0.998,0.002,46.056,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,17,3,hybrid,4,2.282,0.998,0.002,45.256,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,17,3,hybrid,16,2.282,0.998,0.002,45.256,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,17,3,hybrid,32,2.282,0.998,0.002,45.256,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,17,3,hybrid,64,2.282,0.998,0.002,45.256,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,17,3,hybrid,128,2.282,0.998,0.002,45.256,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,17,3,hybrid,256,2.282,0.998,0.002,45.256,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,17,3,hybrid,512,2.282,0.998,0.002,45.256,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,17,4,hybrid,4,2.283,0.998,0.002,46.056,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,17,4,hybrid,16,2.283,0.998,0.002,46.056,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,17,4,hybrid,32,2.283,0.998,0.002,46.056,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,17,4,hybrid,64,2.283,0.998,0.002,46.056,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,17,4,hybrid,128,2.283,0.998,0.002,46.056,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,17,4,hybrid,256,2.283,0.998,0.002,46.056,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,1,17,4,hybrid,512,2.283,0.998,0.002,46.056,0.564,0.436,226,168,0,902,509,393,31
leela,15,6,2,16,3,hybrid,4,2.479,0.998,0.002,50.502,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,16,3,hybrid,16,2.479,0.998,0.002,50.502,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,16,3,hybrid,32,2.479,0.998,0.002,50.502,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,16,3,hybrid,64,2.479,0.998,0.002,50.502,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,16,3,hybrid,128,2.479,0.998,0.002,50.502,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,16,3,hybrid,256,2.479,0.998,0.002,50.502,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,16,3,hybrid,512,2.479,0.998,0.002,50.502,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,16,4,hybrid,4,2.480,0.998,0.002,51.302,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,16,4,hybrid,16,2.480,0.998,0.002,51.302,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,16,4,hybrid,32,2.480,0.998,0.002,51.302,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,16,4,hybrid,64,2.480,0.998,0.002,51.302,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,16,4,hybrid,128,2.480,0.998,0.002,51.302,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,16,4,hybrid,256,2.480,0.998,0.002,51.302,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,16,4,hybrid,512,2.480,0.998,0.002,51.302,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,17,3,hybrid,4,2.479,0.998,0.002,50.502,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,17,3,hybrid,16,2.479,0.998,0.002,50.502,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,17,3,hybrid,32,2.479,0.998,0.002,50.502,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,17,3,hybrid,64,2.479,0.998,0.002,50.502,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,17,3,hybrid,128,2.479,0.998,0.002,50.502,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,17,3,hybrid,256,2.479,0.998,0.002,50.502,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,17,3,hybrid,512,2.479,0.998,0.002,50.502,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,17,4,hybrid,4,2.480,0.998,0.002,51.302,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,17,4,hybrid,16,2.480,0.998,0.002,51.302,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,17,4,hybrid,32,2.480,0.998,0.002,51.302,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,17,4,hybrid,64,2.480,0.998,0.002,51.302,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,17,4,hybrid,128,2.480,0.998,0.002,51.302,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,17,4,hybrid,256,2.480,0.998,0.002,51.302,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,2,17,4,hybrid,512,2.480,0.998,0.002,51.302,0.499,0.501,226,168,0,784,391,393,17
leela,15,6,3,16,3,hybrid,4,2.677,0.999,0.001,57.749,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,16,3,hybrid,16,2.677,0.999,0.001,57.749,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,16,3,hybrid,32,2.677,0.999,0.001,57.749,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,16,3,hybrid,64,2.677,0.999,0.001,57.749,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,16,3,hybrid,128,2.677,0.999,0.001,57.749,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,16,3,hybrid,256,2.677,0.999,0.001,57.749,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,16,3,hybrid,512,2.677,0.999,0.001,57.749,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,16,4,hybrid,4,2.678,0.999,0.001,58.549,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,16,4,hybrid,16,2.678,0.999,0.001,58.549,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,16,4,hybrid,32,2.678,0.999,0.001,58.549,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,16,4,hybrid,64,2.678,0.999,0.001,58.549,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,16,4,hybrid,128,2.678,0.999,0.001,58.549,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,16,4,hybrid,256,2.678,0.999,0.001,58.549,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,16,4,hybrid,512,2.678,0.999,0.001,58.549,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,17,3,hybrid,4,2.677,0.999,0.001,57.749,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,17,3,hybrid,16,2.677,0.999,0.001,57.749,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,17,3,hybrid,32,2.677,0.999,0.001,57.749,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,17,3,hybrid,64,2.677,0.999,0.001,57.749,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,17,3,hybrid,128,2.677,0.999,0.001,57.749,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,17,3,hybrid,256,2.677,0.999,0.001,57.749,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,17,3,hybrid,512,2.677,0.999,0.001,57.749,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,17,4,hybrid,4,2.678,0.999,0.001,58.549,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,17,4,hybrid,16,2.678,0.999,0.001,58.549,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,17,4,hybrid,32,2.678,0.999,0.001,58.549,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,17,4,hybrid,64,2.678,0.999,0.001,58.549,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,17,4,hybrid,128,2.678,0.999,0.001,58.549,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,17,4,hybrid,256,2.678,0.999,0.001,58.549,0.408,0.592,226,168,0,664,271,393,13
leela,15,6,3,17,4,hybrid,512,2.678,0.999,0.001,58.549,0.408,0.592,226,168,0,664,271,393,13
linpack,14,6,1,16,3,hybrid,4,6.496,0.914,0.086,50.188,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,1,16,3,hybrid,16,6.496,0.914,0.086,50.188,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,1,16,3,hybrid,32,6.496,0.914,0.086,50.188,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,1,16,3,hybrid,64,6.496,0.914,0.086,50.188,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,1,16,3,hybrid,128,6.496,0.914,0.086,50.188,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,1,16,3,hybrid,256,6.496,0.914,0.086,50.188,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,1,16,3,hybrid,512,6.496,0.914,0.086,50.188,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,1,16,4,hybrid,4,6.598,0.914,0.086,51.379,0.498,0.502,21192,20649,541,42801,21305,21496,41993
linpack,14,6,1,16,4,hybrid,16,6.598,0.914,0.086,51.379,0.498,0.502,21192,20649,541,42801,21305,21496,41993
linpack,14,6,1,16,4,hybrid,32,6.598,0.914,0.086,51.379,0.498,0.502,21192,20649,541,42801,21305,21496,41993
linpack,14,6,1,16,4,hybrid,64,6.598,0.914,0.086,51.382,0.498,0.502,21190,20647,541,42801,21303,21498,41993
linpack,14,6,1,16,4,hybrid,128,6.598,0.914,0.086,51.382,0.498,0.502,21190,20647,541,42801,21303,21498,41993
linpack,14,6,1,16,4,hybrid,256,6.598,0.914,0.086,51.382,0.498,0.502,21190,20647,541,42801,21303,21498,41993
linpack,14,6,1,16,4,hybrid,512,6.598,0.914,0.086,51.382,0.498,0.502,21190,20647,541,42801,21303,21498,41993
linpack,14,6,1,17,3,hybrid,4,6.496,0.914,0.086,50.188,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,1,17,3,hybrid,16,6.496,0.914,0.086,50.188,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,1,17,3,hybrid,32,6.496,0.914,0.086,50.188,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,1,17,3,hybrid,64,6.496,0.914,0.086,50.188,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,1,17,3,hybrid,128,6.496,0.914,0.086,50.188,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,1,17,3,hybrid,256,6.496,0.914,0.086,50.188,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,1,17,3,hybrid,512,6.496,0.914,0.086,50.188,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,1,17,4,hybrid,4,6.565,0.914,0.086,50.988,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,1,17,4,hybrid,16,6.565,0.914,0.086,50.988,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,1,17,4,hybrid,32,6.565,0.914,0.086,50.988,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,1,17,4,hybrid,64,6.565,0.914,0.086,50.988,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,1,17,4,hybrid,128,6.565,0.914,0.086,50.988,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,1,17,4,hybrid,256,6.565,0.914,0.086,50.988,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,1,17,4,hybrid,512,6.565,0.914,0.086,50.988,0.503,0.497,20982,20854,127,42801,21514,21287,41993
linpack,14,6,2,16,3,hybrid,4,6.738,0.913,0.087,50.102,0.504,0.496,20982,20854,127,43293,21808,21485,41978
linpack,14,6,2,16,3,hybrid,16,6.738,0.913,0.087,50.102,0.504,0.496,20982,20854,127,43293,21808,21485,41978
linpack,14,6,2,16,3,hybrid,32,6.738,0.913,0.087,50.102,0.504,0.496,20982,20854,127,43293,21808,21485,41978
linpack,14,6,2,16,3,hybrid,64,6.738,0.913,0.087,50.102,0.504,0.496,20982,20854,127,43293,21808,21485,41978
linpack,14,6,2,16,3,hybrid,128,6.738,0.913,0.087,50.102,0.504,0.496,20982,20854,127,43293,21808,21485,41978
linpack,14,6,2,16,3,hybrid,256,6.738,0.913,0.087,50.102,0.504,0.496,20982,20854,127,43293,21808,21485,41978
linpack,14,6,2,16,3,hybrid,512,6.738,0.913,0.087,50.102,0.504,0.496,20982,20854,127,43293,21808,21485,41978
linpack,14,6,2,16,4,hybrid,4,6.840,0.913,0.087,51.284,0.499,0.501,21189,20647,540,43293,21601,21692,41978
linpack,14,6,2,16,4,hybrid,16,6.840,0.913,0.087,51.284,0.499,0.501,21189,20647,540,43293,21601,21692,41978
linpack,14,6,2,16,4,hybrid,32,6.840,0.913,0.087,51.284,0.499,0.501,21189,20647,540,43293,21601,21692,41978
linpack,14,6,2,16,4,hybrid,64,6.840,0.913,0.087,51.284,0.499,0.501,21189,20647,540,43293,21601,21692,41978
linpack,14,6,2,16,4,hybrid,128,6.840,0.913,0.087,51.284,0.499,0.501,21189,20647,540,43293,21601,21692,41978
linpack,14,6,2,16,4,hybrid,256,6.840,0.913,0.087,51.284,0.499,0.501,21189,20647,540,43293,21601,21692,41978
linpack,14,6,2,16,4,hybrid,512,6.840,0.913,0.087,51.284,0.499,0.501,21189,20647,540,43293,21601,21692,41978
linpack,14,6,2,17,3,hybrid,4,6.737,0.913,0.087,50.087,0.504,0.496,20982,20854,127,43293,21816,21477,41978
linpack,14,6,2,17,3,hybrid,16,6.737,0.913,0.087,50.087,0.504,0.496,20982,20854,127,43293,21816,21477,41978
linpack,14,6,2,17,3,hybrid,32,6.737,0.913,0.087,50.087,0.504,0.496,20982,20854,127,43293,21816,21477,41978
linpack,14,6,2,17,3,hybrid,64,6.737,0.913,0.087,50.087,0.504,0.496,20982,20854,127,43293,21816,21477,41978
linpack,14,6,2,17,3,hybrid,128,6.737,0.913,0.087,50.087,0.504,0.496,20982,20854,127,43293,21816,21477,41978
linpack,14,6,2,17,3,hybrid,256,6.737,0.913,0.087,50.087,0.504,0.496,20982,20854,127,43293,21816,21477,41978
linpack,14,6,2,17,3,hybrid,512,6.737,0.913,0.087,50.087,0.504,0.496,20982,20854,127,43293,21816,21477,41978
linpack,14,6,2,17,4,hybrid,4,6.806,0.913,0.087,50.881,0.504,0.496,20982,20854,127,43293,21819,21474,41978
linpack,14,6,2,17,4,hybrid,16,6.806,0.913,0.087,50.881,0.504,0.496,20982,20854,127,43293,21819,21474,41978
linpack,14,6,2,17,4,hybrid,32,6.806,0.913,0.087,50.881,0.504,0.496,20982,20854,127,43293,21819,21474,41978
linpack,14,6,2,17,4,hybrid,64,6.806,0.913,0.087,50.881,0.504,0.496,20982,20854,127,43293,21819,21474,41978
linpack,14,6,2,17,4,hybrid,128,6.806,0.913,0.087,50.881,0.504,0.496,20982,20854,127,43293,21819,21474,41978
linpack,14,6,2,17,4,hybrid,256,6.806,0.913,0.087,50.881,0.504,0.496,20982,20854,127,43293,21819,21474,41978
linpack,14,6,2,17,4,hybrid,512,6.806,0.913,0.087,50.881,0.504,0.496,20982,20854,127,43293,21819,21474,41978
linpack,14,6,3,16,3,hybrid,4,7.008,0.912,0.088,49.937,0.506,0.494,20982,20854,127,44139,22325,21814,41953
linpack,14,6,3,16,3,hybrid,16,7.008,0.912,0.088,49.937,0.506,0.494,20982,20854,127,44139,22325,21814,41953
linpack,14,6,3,16,3,hybrid,32,7.008,0.912,0.088,49.937,0.506,0.494,20982,20854,127,44139,22325,21814,41953
linpack,14,6,3,16,3,hybrid,64,7.008,0.912,0.088,49.937,0.506,0.494,20982,20854,127,44139,22325,21814,41953
linpack,14,6,3,16,3,hybrid,128,7.008,0.912,0.088,49.937,0.506,0.494,20982,20854,127,44139,22325,21814,41953
linpack,14,6,3,16,3,hybrid,256,7.008,0.912,0.088,49.937,0.506,0.494,20982,20854,127,44139,22325,21814,41953
linpack,14,6,3,16,3,hybrid,512,7.008,0.912,0.088,49.937,0.506,0.494,20982,20854,127,44139,22325,21814,41953
linpack,14,6,3,16,4,hybrid,4,7.112,0.912,0.088,51.108,0.501,0.499,21189,20647,540,44139,22120,22019,41953
linpack,14,6,3,16,4,hybrid,16,7.112,0.912,0.088,51.108,0.501,0.499,21189,20647,540,44139,22120,22019,41953
linpack,14,6,3,16,4,hybrid,32,7.112,0.912,0.088,51.108,0.501,0.499,21189,20647,540,44139,22120,22019,41953
linpack,14,6,3,16,4,hybrid,64,7.112,0.912,0.088,51.108,0.501,0.499,21189,20647,540,44139,22120,22019,41953
linpack,14,6,3,16,4,hybrid,128,7.112,0.912,0.088,51.108,0.501,0.499,21189,20647,540,44139,22120,22019,41953
linpack,14,6,3,16,4,hybrid,256,7.112,0.912,0.088,51.108,0.501,0.499,21189,20647,540,44139,22120,22019,41953
linpack,14,6,3,16,4,hybrid,512,7.112,0.912,0.088,51.108,0.501,0.499,21189,20647,540,44139,22120,22019,41953
linpack,14,6,3,17,3,hybrid,4,7.002,0.912,0.088,49.870,0.507,0.493,20982,20854,127,44139,22362,21777,41953
linpack,14,6,3,17,3,hybrid,16,7.002,0.912,0.088,49.870,0.507,0.493,20982,20854,127,44139,22362,21777,41953
linpack,14,6,3,17,3,hybrid,32,7.002,0.912,0.088,49.870,0.507,0.493,20982,20854,127,44139,22362,21777,41953
linpack,14,6,3,17,3,hybrid,64,7.002,0.912,0.088,49.870,0.507,0.493,20982,20854,127,44139,22362,21777,41953
linpack,14,6,3,17,3,hybrid,128,7.002,0.912,0.088,49.870,0.507,0.493,20982,20854,127,44139,22362,21777,41953
linpack,14,6,3,17,3,hybrid,256,7.002,0.912,0.088,49.870,0.507,0.493,20982,20854,127,44139,22362,21777,41953
linpack,14,6,3,17,3,hybrid,512,7.002,0.912,0.088,49.870,0.507,0.493,20982,20854,127,44139,22362,21777,41953
linpack,14,6,3,17,4,hybrid,4,7.073,0.912,0.088,50.666,0.507,0.493,20982,20854,127,44139,22364,21775,41953
linpack,14,6,3,17,4,hybrid,16,7.073,0.912,0.088,50.666,0.507,0.493,20982,20854,127,44139,22364,21775,41953
linpack,14,6,3,17,4,hybrid,32,7.073,0.912,0.088,50.666,0.507,0.493,20982,20854,127,44139,22364,21775,41953
linpack,14,6,3,17,4,hybrid,64,7.073,0.912,0.088,50.666,0.507,0.493,20982,20854,127,44139,22364,21775,41953
linpack,14,6,3,17,4,hybrid,128,7.073,0.912,0.088,50.666,0.507,0.493,20982,20854,127,44139,22364,21775,41953
linpack,14,6,3,17,4,hybrid,256,7.073,0.912,0.088,50.666,0.507,0.493,20982,20854,127,44139,22364,21775,41953
linpack,14,6,3,17,4,hybrid,512,7.073,0.912,0.088,50.666,0.507,0.493,20982,20854,127,44139,22364,21775,41953
linpack,15,6,1,16,3,hybrid,4,6.443,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,1,16,3,hybrid,16,6.443,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,1,16,3,hybrid,32,6.443,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,1,16,3,hybrid,64,6.443,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,1,16,3,hybrid,128,6.443,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,1,16,3,hybrid,256,6.443,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,1,16,3,hybrid,512,6.443,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,1,16,4,hybrid,4,6.543,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,1,16,4,hybrid,16,6.543,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,1,16,4,hybrid,32,6.543,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,1,16,4,hybrid,64,6.543,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,1,16,4,hybrid,128,6.543,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,1,16,4,hybrid,256,6.543,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,1,16,4,hybrid,512,6.543,0.916,0.084,51.798,0.493,0.507,21189,20647,540,41921,20647,21274,41409
linpack,15,6,1,17,3,hybrid,4,6.443,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,1,17,3,hybrid,16,6.443,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
linpack,15,6,1,17,3,hybrid,32,6.443,0.916,0.084,50.603,0.497,0.503,20982,20854,127,41921,20854,21067,41409
